temps_id,date,annee,mois,jour
4419,2022-02-05,2022,2,5
4438,2022-02-24,2022,2,24
4693,2022-11-06,2022,11,6
4713,2022-11-26,2022,11,26
4724,2022-12-07,2022,12,7
4835,2023-03-28,2023,3,28
4887,2023-05-19,2023,5,19
4927,2023-06-28,2023,6,28
4931,2023-07-02,2023,7,2
4971,2023-08-11,2023,8,11
5000,2023-09-09,2023,9,9
5005,2023-09-14,2023,9,14
5010,2023-09-19,2023,9,19
5024,2023-10-03,2023,10,3
5040,2023-10-19,2023,10,19
5051,2023-10-30,2023,10,30
5069,2023-11-17,2023,11,17
5249,2024-05-15,2024,5,15
5276,2024-06-11,2024,6,11
5334,2024-08-08,2024,8,8
5338,2024-08-12,2024,8,12
5388,2024-10-01,2024,10,1
5479,2024-12-31,2024,12,31
5594,2025-04-25,2025,4,25
5598,2025-04-29,2025,4,29
5641,2025-06-11,2025,6,11
5648,2025-06-18,2025,6,18
5750,2025-09-28,2025,9,28
5805,2025-11-22,2025,11,22
5908,2026-03-05,2026,3,5
6050,2026-07-25,2026,7,25
6119,2026-10-02,2026,10,2
6140,2026-10-23,2026,10,23
6170,2026-11-22,2026,11,22
6215,2027-01-06,2027,1,6
6285,2027-03-17,2027,3,17
6295,2027-03-27,2027,3,27
6388,2027-06-28,2027,6,28
6750,2028-06-24,2028,6,24
6751,2028-06-25,2028,6,25
6808,2028-08-21,2028,8,21
6900,2028-11-21,2028,11,21
7033,2029-04-03,2029,4,3
7035,2029-04-05,2029,4,5
7045,2029-04-15,2029,4,15
7059,2029-04-29,2029,4,29
7254,2029-11-10,2029,11,10
7441,2030-05-16,2030,5,16
7539,2030-08-22,2030,8,22
7540,2030-08-23,2030,8,23
7593,2030-10-15,2030,10,15
7690,2031-01-20,2031,1,20
7721,2031-02-20,2031,2,20
7773,2031-04-13,2031,4,13
7785,2031-04-25,2031,4,25
7864,2031-07-13,2031,7,13
7881,2031-07-30,2031,7,30
7957,2031-10-14,2031,10,14
7963,2031-10-20,2031,10,20
8064,2032-01-29,2032,1,29
8086,2032-02-20,2032,2,20
8202,2032-06-15,2032,6,15
8250,2032-08-02,2032,8,2
8257,2032-08-09,2032,8,9
8279,2032-08-31,2032,8,31
8492,2033-04-01,2033,4,1
8708,2033-11-03,2033,11,3
8713,2033-11-08,2033,11,8
8719,2033-11-14,2033,11,14
8787,2034-01-21,2034,1,21
8820,2034-02-23,2034,2,23
8899,2034-05-13,2034,5,13
8912,2034-05-26,2034,5,26
8964,2034-07-17,2034,7,17
9014,2034-09-05,2034,9,5
9046,2034-10-07,2034,10,7
9124,2034-12-24,2034,12,24
9169,2035-02-07,2035,2,7
9233,2035-04-12,2035,4,12
9338,2035-07-26,2035,7,26
9421,2035-10-17,2035,10,17
9423,2035-10-19,2035,10,19
70,2010-03-11,2010,3,11
120,2010-04-30,2010,4,30
205,2010-07-24,2010,7,24
216,2010-08-04,2010,8,4
240,2010-08-28,2010,8,28
342,2010-12-08,2010,12,8
386,2011-01-21,2011,1,21
387,2011-01-22,2011,1,22
423,2011-02-27,2011,2,27
470,2011-04-15,2011,4,15
484,2011-04-29,2011,4,29
712,2011-12-13,2011,12,13
777,2012-02-16,2012,2,16
799,2012-03-09,2012,3,9
813,2012-03-23,2012,3,23
814,2012-03-24,2012,3,24
879,2012-05-28,2012,5,28
888,2012-06-06,2012,6,6
957,2012-08-14,2012,8,14
1015,2012-10-11,2012,10,11
1036,2012-11-01,2012,11,1
1063,2012-11-28,2012,11,28
1104,2013-01-08,2013,1,8
1125,2013-01-29,2013,1,29
1246,2013-05-30,2013,5,30
1294,2013-07-17,2013,7,17
1322,2013-08-14,2013,8,14
1362,2013-09-23,2013,9,23
1365,2013-09-26,2013,9,26
1399,2013-10-30,2013,10,30
1432,2013-12-02,2013,12,2
1482,2014-01-21,2014,1,21
1582,2014-05-01,2014,5,1
1611,2014-05-30,2014,5,30
1728,2014-09-24,2014,9,24
1743,2014-10-09,2014,10,9
1756,2014-10-22,2014,10,22
1761,2014-10-27,2014,10,27
1762,2014-10-28,2014,10,28
1868,2015-02-11,2015,2,11
1945,2015-04-29,2015,4,29
1971,2015-05-25,2015,5,25
1986,2015-06-09,2015,6,9
1989,2015-06-12,2015,6,12
1997,2015-06-20,2015,6,20
2065,2015-08-27,2015,8,27
2073,2015-09-04,2015,9,4
2130,2015-10-31,2015,10,31
2138,2015-11-08,2015,11,8
2151,2015-11-21,2015,11,21
2176,2015-12-16,2015,12,16
2191,2015-12-31,2015,12,31
2229,2016-02-07,2016,2,7
2233,2016-02-11,2016,2,11
2304,2016-04-22,2016,4,22
2347,2016-06-04,2016,6,4
2388,2016-07-15,2016,7,15
2512,2016-11-16,2016,11,16
2515,2016-11-19,2016,11,19
2524,2016-11-28,2016,11,28
2556,2016-12-30,2016,12,30
2651,2017-04-04,2017,4,4
2719,2017-06-11,2017,6,11
2728,2017-06-20,2017,6,20
2730,2017-06-22,2017,6,22
2774,2017-08-05,2017,8,5
2805,2017-09-05,2017,9,5
2836,2017-10-06,2017,10,6
2886,2017-11-25,2017,11,25
2905,2017-12-14,2017,12,14
2952,2018-01-30,2018,1,30
3223,2018-10-28,2018,10,28
3243,2018-11-17,2018,11,17
3306,2019-01-19,2019,1,19
3324,2019-02-06,2019,2,6
3330,2019-02-12,2019,2,12
3356,2019-03-10,2019,3,10
3363,2019-03-17,2019,3,17
3371,2019-03-25,2019,3,25
3378,2019-04-01,2019,4,1
3383,2019-04-06,2019,4,6
3492,2019-07-24,2019,7,24
3513,2019-08-14,2019,8,14
3549,2019-09-19,2019,9,19
3661,2020-01-09,2020,1,9
3682,2020-01-30,2020,1,30
3688,2020-02-05,2020,2,5
3690,2020-02-07,2020,2,7
3719,2020-03-07,2020,3,7
3723,2020-03-11,2020,3,11
3835,2020-07-01,2020,7,1
3863,2020-07-29,2020,7,29
3890,2020-08-25,2020,8,25
3947,2020-10-21,2020,10,21
3965,2020-11-08,2020,11,8
3983,2020-11-26,2020,11,26
3988,2020-12-01,2020,12,1
4136,2021-04-28,2021,4,28
4140,2021-05-02,2021,5,2
4249,2021-08-19,2021,8,19
4257,2021-08-27,2021,8,27
4262,2021-09-01,2021,9,1
4447,2022-03-05,2022,3,5
4454,2022-03-12,2022,3,12
4477,2022-04-04,2022,4,4
4498,2022-04-25,2022,4,25
4596,2022-08-01,2022,8,1
4763,2023-01-15,2023,1,15
4780,2023-02-01,2023,2,1
4796,2023-02-17,2023,2,17
4853,2023-04-15,2023,4,15
4879,2023-05-11,2023,5,11
4889,2023-05-21,2023,5,21
4905,2023-06-06,2023,6,6
4950,2023-07-21,2023,7,21
4953,2023-07-24,2023,7,24
5030,2023-10-09,2023,10,9
5036,2023-10-15,2023,10,15
5084,2023-12-02,2023,12,2
5139,2024-01-26,2024,1,26
5202,2024-03-29,2024,3,29
5398,2024-10-11,2024,10,11
5409,2024-10-22,2024,10,22
5437,2024-11-19,2024,11,19
5473,2024-12-25,2024,12,25
5484,2025-01-05,2025,1,5
5512,2025-02-02,2025,2,2
5548,2025-03-10,2025,3,10
5681,2025-07-21,2025,7,21
5745,2025-09-23,2025,9,23
5814,2025-12-01,2025,12,1
5930,2026-03-27,2026,3,27
5957,2026-04-23,2026,4,23
5998,2026-06-03,2026,6,3
6036,2026-07-11,2026,7,11
6109,2026-09-22,2026,9,22
6115,2026-09-28,2026,9,28
6226,2027-01-17,2027,1,17
6269,2027-03-01,2027,3,1
6336,2027-05-07,2027,5,7
6344,2027-05-15,2027,5,15
6377,2027-06-17,2027,6,17
6521,2027-11-08,2027,11,8
6534,2027-11-21,2027,11,21
6568,2027-12-25,2027,12,25
6574,2027-12-31,2027,12,31
6600,2028-01-26,2028,1,26
6675,2028-04-10,2028,4,10
6677,2028-04-12,2028,4,12
6678,2028-04-13,2028,4,13
6679,2028-04-14,2028,4,14
6744,2028-06-18,2028,6,18
6764,2028-07-08,2028,7,8
6812,2028-08-25,2028,8,25
6875,2028-10-27,2028,10,27
6924,2028-12-15,2028,12,15
6995,2029-02-24,2029,2,24
7006,2029-03-07,2029,3,7
7071,2029-05-11,2029,5,11
7084,2029-05-24,2029,5,24
7093,2029-06-02,2029,6,2
7187,2029-09-04,2029,9,4
7197,2029-09-14,2029,9,14
7205,2029-09-22,2029,9,22
7438,2030-05-13,2030,5,13
7577,2030-09-29,2030,9,29
7597,2030-10-19,2030,10,19
7607,2030-10-29,2030,10,29
7617,2030-11-08,2030,11,8
7828,2031-06-07,2031,6,7
7986,2031-11-12,2031,11,12
8041,2032-01-06,2032,1,6
8132,2032-04-06,2032,4,6
8240,2032-07-23,2032,7,23
8248,2032-07-31,2032,7,31
8332,2032-10-23,2032,10,23
8341,2032-11-01,2032,11,1
8375,2032-12-05,2032,12,5
8403,2033-01-02,2033,1,2
8434,2033-02-02,2033,2,2
8485,2033-03-25,2033,3,25
8544,2033-05-23,2033,5,23
8559,2033-06-07,2033,6,7
8572,2033-06-20,2033,6,20
8586,2033-07-04,2033,7,4
8633,2033-08-20,2033,8,20
8646,2033-09-02,2033,9,2
8706,2033-11-01,2033,11,1
8733,2033-11-28,2033,11,28
8754,2033-12-19,2033,12,19
8781,2034-01-15,2034,1,15
8821,2034-02-24,2034,2,24
8886,2034-04-30,2034,4,30
9136,2035-01-05,2035,1,5
9164,2035-02-02,2035,2,2
9305,2035-06-23,2035,6,23
9318,2035-07-06,2035,7,6
9349,2035-08-06,2035,8,6
9384,2035-09-10,2035,9,10
9397,2035-09-23,2035,9,23
9408,2035-10-04,2035,10,4
9416,2035-10-12,2035,10,12
57,2010-02-26,2010,2,26
72,2010-03-13,2010,3,13
91,2010-04-01,2010,4,1
125,2010-05-05,2010,5,5
169,2010-06-18,2010,6,18
197,2010-07-16,2010,7,16
201,2010-07-20,2010,7,20
217,2010-08-05,2010,8,5
273,2010-09-30,2010,9,30
361,2010-12-27,2010,12,27
437,2011-03-13,2011,3,13
509,2011-05-24,2011,5,24
513,2011-05-28,2011,5,28
530,2011-06-14,2011,6,14
542,2011-06-26,2011,6,26
546,2011-06-30,2011,6,30
644,2011-10-06,2011,10,6
723,2011-12-24,2011,12,24
783,2012-02-22,2012,2,22
810,2012-03-20,2012,3,20
852,2012-05-01,2012,5,1
991,2012-09-17,2012,9,17
1022,2012-10-18,2012,10,18
1024,2012-10-20,2012,10,20
1076,2012-12-11,2012,12,11
1102,2013-01-06,2013,1,6
1124,2013-01-28,2013,1,28
1150,2013-02-23,2013,2,23
1183,2013-03-28,2013,3,28
1185,2013-03-30,2013,3,30
1198,2013-04-12,2013,4,12
1213,2013-04-27,2013,4,27
1233,2013-05-17,2013,5,17
1235,2013-05-19,2013,5,19
1302,2013-07-25,2013,7,25
1309,2013-08-01,2013,8,1
1350,2013-09-11,2013,9,11
1415,2013-11-15,2013,11,15
1485,2014-01-24,2014,1,24
1493,2014-02-01,2014,2,1
1637,2014-06-25,2014,6,25
1650,2014-07-08,2014,7,8
1923,2015-04-07,2015,4,7
1970,2015-05-24,2015,5,24
1984,2015-06-07,2015,6,7
2133,2015-11-03,2015,11,3
2177,2015-12-17,2015,12,17
2220,2016-01-29,2016,1,29
2277,2016-03-26,2016,3,26
2291,2016-04-09,2016,4,9
2307,2016-04-25,2016,4,25
2365,2016-06-22,2016,6,22
2374,2016-07-01,2016,7,1
2378,2016-07-05,2016,7,5
2395,2016-07-22,2016,7,22
2448,2016-09-13,2016,9,13
2450,2016-09-15,2016,9,15
2474,2016-10-09,2016,10,9
2565,2017-01-08,2017,1,8
2596,2017-02-08,2017,2,8
2599,2017-02-11,2017,2,11
2656,2017-04-09,2017,4,9
2671,2017-04-24,2017,4,24
2678,2017-05-01,2017,5,1
2701,2017-05-24,2017,5,24
2702,2017-05-25,2017,5,25
2893,2017-12-02,2017,12,2
3052,2018-05-10,2018,5,10
3101,2018-06-28,2018,6,28
3133,2018-07-30,2018,7,30
3143,2018-08-09,2018,8,9
3151,2018-08-17,2018,8,17
3200,2018-10-05,2018,10,5
3242,2018-11-16,2018,11,16
3260,2018-12-04,2018,12,4
3263,2018-12-07,2018,12,7
3281,2018-12-25,2018,12,25
3304,2019-01-17,2019,1,17
3458,2019-06-20,2019,6,20
3545,2019-09-15,2019,9,15
3552,2019-09-22,2019,9,22
3554,2019-09-24,2019,9,24
3655,2020-01-03,2020,1,3
3662,2020-01-10,2020,1,10
3724,2020-03-12,2020,3,12
3784,2020-05-11,2020,5,11
3838,2020-07-04,2020,7,4
3864,2020-07-30,2020,7,30
3871,2020-08-06,2020,8,6
3879,2020-08-14,2020,8,14
3885,2020-08-20,2020,8,20
3892,2020-08-27,2020,8,27
4043,2021-01-25,2021,1,25
4161,2021-05-23,2021,5,23
4321,2021-10-30,2021,10,30
4399,2022-01-16,2022,1,16
4518,2022-05-15,2022,5,15
4595,2022-07-31,2022,7,31
4690,2022-11-03,2022,11,3
4770,2023-01-22,2023,1,22
4821,2023-03-14,2023,3,14
4824,2023-03-17,2023,3,17
4967,2023-08-07,2023,8,7
5050,2023-10-29,2023,10,29
5083,2023-12-01,2023,12,1
5181,2024-03-08,2024,3,8
5200,2024-03-27,2024,3,27
5208,2024-04-04,2024,4,4
5291,2024-06-26,2024,6,26
5316,2024-07-21,2024,7,21
5328,2024-08-02,2024,8,2
5336,2024-08-10,2024,8,10
5345,2024-08-19,2024,8,19
5354,2024-08-28,2024,8,28
5359,2024-09-02,2024,9,2
5393,2024-10-06,2024,10,6
5489,2025-01-10,2025,1,10
5516,2025-02-06,2025,2,6
5628,2025-05-29,2025,5,29
5866,2026-01-22,2026,1,22
5911,2026-03-08,2026,3,8
5933,2026-03-30,2026,3,30
6009,2026-06-14,2026,6,14
6153,2026-11-05,2026,11,5
6244,2027-02-04,2027,2,4
6312,2027-04-13,2027,4,13
6328,2027-04-29,2027,4,29
6438,2027-08-17,2027,8,17
6474,2027-09-22,2027,9,22
6671,2028-04-06,2028,4,6
6722,2028-05-27,2028,5,27
6724,2028-05-29,2028,5,29
6774,2028-07-18,2028,7,18
6906,2028-11-27,2028,11,27
6918,2028-12-09,2028,12,9
7024,2029-03-25,2029,3,25
7130,2029-07-09,2029,7,9
7156,2029-08-04,2029,8,4
7220,2029-10-07,2029,10,7
7249,2029-11-05,2029,11,5
7281,2029-12-07,2029,12,7
7282,2029-12-08,2029,12,8
7322,2030-01-17,2030,1,17
7363,2030-02-27,2030,2,27
7387,2030-03-23,2030,3,23
7429,2030-05-04,2030,5,4
7557,2030-09-09,2030,9,9
7619,2030-11-10,2030,11,10
7678,2031-01-08,2031,1,8
7683,2031-01-13,2031,1,13
7703,2031-02-02,2031,2,2
7797,2031-05-07,2031,5,7
7877,2031-07-26,2031,7,26
7924,2031-09-11,2031,9,11
7967,2031-10-24,2031,10,24
8111,2032-03-16,2032,3,16
8114,2032-03-19,2032,3,19
8206,2032-06-19,2032,6,19
8226,2032-07-09,2032,7,9
8241,2032-07-24,2032,7,24
8305,2032-09-26,2032,9,26
8387,2032-12-17,2032,12,17
8456,2033-02-24,2033,2,24
8575,2033-06-23,2033,6,23
8592,2033-07-10,2033,7,10
8607,2033-07-25,2033,7,25
8621,2033-08-08,2033,8,8
8642,2033-08-29,2033,8,29
8653,2033-09-09,2033,9,9
8790,2034-01-24,2034,1,24
8823,2034-02-26,2034,2,26
8832,2034-03-07,2034,3,7
8852,2034-03-27,2034,3,27
8877,2034-04-21,2034,4,21
8898,2034-05-12,2034,5,12
8910,2034-05-24,2034,5,24
9010,2034-09-01,2034,9,1
9038,2034-09-29,2034,9,29
9132,2035-01-01,2035,1,1
9146,2035-01-15,2035,1,15
9246,2035-04-25,2035,4,25
9257,2035-05-06,2035,5,6
9277,2035-05-26,2035,5,26
9335,2035-07-23,2035,7,23
9476,2035-12-11,2035,12,11
9494,2035-12-29,2035,12,29
17,2010-01-17,2010,1,17
41,2010-02-10,2010,2,10
138,2010-05-18,2010,5,18
140,2010-05-20,2010,5,20
165,2010-06-14,2010,6,14
218,2010-08-06,2010,8,6
334,2010-11-30,2010,11,30
401,2011-02-05,2011,2,5
404,2011-02-08,2011,2,8
418,2011-02-22,2011,2,22
474,2011-04-19,2011,4,19
517,2011-06-01,2011,6,1
590,2011-08-13,2011,8,13
675,2011-11-06,2011,11,6
704,2011-12-05,2011,12,5
847,2012-04-26,2012,4,26
876,2012-05-25,2012,5,25
987,2012-09-13,2012,9,13
993,2012-09-19,2012,9,19
1000,2012-09-26,2012,9,26
1047,2012-11-12,2012,11,12
1084,2012-12-19,2012,12,19
1092,2012-12-27,2012,12,27
1108,2013-01-12,2013,1,12
1191,2013-04-05,2013,4,5
1214,2013-04-28,2013,4,28
1275,2013-06-28,2013,6,28
1281,2013-07-04,2013,7,4
1375,2013-10-06,2013,10,6
1404,2013-11-04,2013,11,4
1451,2013-12-21,2013,12,21
1548,2014-03-28,2014,3,28
1563,2014-04-12,2014,4,12
1626,2014-06-14,2014,6,14
1633,2014-06-21,2014,6,21
1684,2014-08-11,2014,8,11
1698,2014-08-25,2014,8,25
1782,2014-11-17,2014,11,17
1803,2014-12-08,2014,12,8
1819,2014-12-24,2014,12,24
1829,2015-01-03,2015,1,3
1974,2015-05-28,2015,5,28
2067,2015-08-29,2015,8,29
2208,2016-01-17,2016,1,17
2342,2016-05-30,2016,5,30
2354,2016-06-11,2016,6,11
2370,2016-06-27,2016,6,27
2389,2016-07-16,2016,7,16
2420,2016-08-16,2016,8,16
2434,2016-08-30,2016,8,30
2464,2016-09-29,2016,9,29
2526,2016-11-30,2016,11,30
2562,2017-01-05,2017,1,5
2714,2017-06-06,2017,6,6
2738,2017-06-30,2017,6,30
2749,2017-07-11,2017,7,11
3063,2018-05-21,2018,5,21
3077,2018-06-04,2018,6,4
3079,2018-06-06,2018,6,6
3113,2018-07-10,2018,7,10
3262,2018-12-06,2018,12,6
3287,2018-12-31,2018,12,31
3289,2019-01-02,2019,1,2
3397,2019-04-20,2019,4,20
3421,2019-05-14,2019,5,14
3435,2019-05-28,2019,5,28
3456,2019-06-18,2019,6,18
3457,2019-06-19,2019,6,19
3472,2019-07-04,2019,7,4
3536,2019-09-06,2019,9,6
3633,2019-12-12,2019,12,12
3651,2019-12-30,2019,12,30
3725,2020-03-13,2020,3,13
3789,2020-05-16,2020,5,16
3851,2020-07-17,2020,7,17
3899,2020-09-03,2020,9,3
3938,2020-10-12,2020,10,12
3964,2020-11-07,2020,11,7
3973,2020-11-16,2020,11,16
3993,2020-12-06,2020,12,6
4025,2021-01-07,2021,1,7
4056,2021-02-07,2021,2,7
4090,2021-03-13,2021,3,13
4129,2021-04-21,2021,4,21
4149,2021-05-11,2021,5,11
4225,2021-07-26,2021,7,26
4288,2021-09-27,2021,9,27
4324,2021-11-02,2021,11,2
4390,2022-01-07,2022,1,7
4537,2022-06-03,2022,6,3
4622,2022-08-27,2022,8,27
4630,2022-09-04,2022,9,4
4649,2022-09-23,2022,9,23
4712,2022-11-25,2022,11,25
4749,2023-01-01,2023,1,1
4815,2023-03-08,2023,3,8
4860,2023-04-22,2023,4,22
4881,2023-05-13,2023,5,13
4898,2023-05-30,2023,5,30
5027,2023-10-06,2023,10,6
5033,2023-10-12,2023,10,12
5110,2023-12-28,2023,12,28
5129,2024-01-16,2024,1,16
5140,2024-01-27,2024,1,27
5142,2024-01-29,2024,1,29
5155,2024-02-11,2024,2,11
5172,2024-02-28,2024,2,28
5233,2024-04-29,2024,4,29
5241,2024-05-07,2024,5,7
5277,2024-06-12,2024,6,12
5439,2024-11-21,2024,11,21
5443,2024-11-25,2024,11,25
5500,2025-01-21,2025,1,21
5514,2025-02-04,2025,2,4
5520,2025-02-10,2025,2,10
5711,2025-08-20,2025,8,20
5832,2025-12-19,2025,12,19
5870,2026-01-26,2026,1,26
5871,2026-01-27,2026,1,27
5898,2026-02-23,2026,2,23
5947,2026-04-13,2026,4,13
5986,2026-05-22,2026,5,22
6012,2026-06-17,2026,6,17
6085,2026-08-29,2026,8,29
6162,2026-11-14,2026,11,14
6211,2027-01-02,2027,1,2
6251,2027-02-11,2027,2,11
6281,2027-03-13,2027,3,13
6352,2027-05-23,2027,5,23
6413,2027-07-23,2027,7,23
6421,2027-07-31,2027,7,31
6481,2027-09-29,2027,9,29
6505,2027-10-23,2027,10,23
6541,2027-11-28,2027,11,28
6571,2027-12-28,2027,12,28
6622,2028-02-17,2028,2,17
6683,2028-04-18,2028,4,18
6748,2028-06-22,2028,6,22
6829,2028-09-11,2028,9,11
6837,2028-09-19,2028,9,19
6998,2029-02-27,2029,2,27
7015,2029-03-16,2029,3,16
7085,2029-05-25,2029,5,25
7092,2029-06-01,2029,6,1
7280,2029-12-06,2029,12,6
7312,2030-01-07,2030,1,7
7329,2030-01-24,2030,1,24
7330,2030-01-25,2030,1,25
7355,2030-02-19,2030,2,19
7463,2030-06-07,2030,6,7
7466,2030-06-10,2030,6,10
7517,2030-07-31,2030,7,31
7533,2030-08-16,2030,8,16
7623,2030-11-14,2030,11,14
7651,2030-12-12,2030,12,12
7686,2031-01-16,2031,1,16
7907,2031-08-25,2031,8,25
8100,2032-03-05,2032,3,5
8108,2032-03-13,2032,3,13
8118,2032-03-23,2032,3,23
8119,2032-03-24,2032,3,24
8139,2032-04-13,2032,4,13
8145,2032-04-19,2032,4,19
8203,2032-06-16,2032,6,16
8231,2032-07-14,2032,7,14
8303,2032-09-24,2032,9,24
8304,2032-09-25,2032,9,25
8308,2032-09-29,2032,9,29
8329,2032-10-20,2032,10,20
8344,2032-11-04,2032,11,4
8465,2033-03-05,2033,3,5
8474,2033-03-14,2033,3,14
8491,2033-03-31,2033,3,31
8597,2033-07-15,2033,7,15
8777,2034-01-11,2034,1,11
8891,2034-05-05,2034,5,5
8905,2034-05-19,2034,5,19
8922,2034-06-05,2034,6,5
9033,2034-09-24,2034,9,24
9117,2034-12-17,2034,12,17
9143,2035-01-12,2035,1,12
9226,2035-04-05,2035,4,5
9260,2035-05-09,2035,5,9
9303,2035-06-21,2035,6,21
9339,2035-07-27,2035,7,27
9356,2035-08-13,2035,8,13
9424,2035-10-20,2035,10,20
9472,2035-12-07,2035,12,7
12,2010-01-12,2010,1,12
30,2010-01-30,2010,1,30
71,2010-03-12,2010,3,12
92,2010-04-02,2010,4,2
113,2010-04-23,2010,4,23
127,2010-05-07,2010,5,7
247,2010-09-04,2010,9,4
280,2010-10-07,2010,10,7
336,2010-12-02,2010,12,2
349,2010-12-15,2010,12,15
416,2011-02-20,2011,2,20
433,2011-03-09,2011,3,9
481,2011-04-26,2011,4,26
635,2011-09-27,2011,9,27
699,2011-11-30,2011,11,30
700,2011-12-01,2011,12,1
702,2011-12-03,2011,12,3
714,2011-12-15,2011,12,15
860,2012-05-09,2012,5,9
883,2012-06-01,2012,6,1
921,2012-07-09,2012,7,9
949,2012-08-06,2012,8,6
974,2012-08-31,2012,8,31
979,2012-09-05,2012,9,5
1099,2013-01-03,2013,1,3
1123,2013-01-27,2013,1,27
1159,2013-03-04,2013,3,4
1175,2013-03-20,2013,3,20
1184,2013-03-29,2013,3,29
1295,2013-07-18,2013,7,18
1357,2013-09-18,2013,9,18
1471,2014-01-10,2014,1,10
1553,2014-04-02,2014,4,2
1559,2014-04-08,2014,4,8
1608,2014-05-27,2014,5,27
1654,2014-07-12,2014,7,12
1668,2014-07-26,2014,7,26
1718,2014-09-14,2014,9,14
1732,2014-09-28,2014,9,28
1832,2015-01-06,2015,1,6
1862,2015-02-05,2015,2,5
1869,2015-02-12,2015,2,12
1916,2015-03-31,2015,3,31
2035,2015-07-28,2015,7,28
2042,2015-08-04,2015,8,4
2155,2015-11-25,2015,11,25
2157,2015-11-27,2015,11,27
2169,2015-12-09,2015,12,9
2187,2015-12-27,2015,12,27
2276,2016-03-25,2016,3,25
2390,2016-07-17,2016,7,17
2430,2016-08-26,2016,8,26
2468,2016-10-03,2016,10,3
2542,2016-12-16,2016,12,16
2558,2017-01-01,2017,1,1
2570,2017-01-13,2017,1,13
2622,2017-03-06,2017,3,6
2673,2017-04-26,2017,4,26
2896,2017-12-05,2017,12,5
2918,2017-12-27,2017,12,27
2974,2018-02-21,2018,2,21
3017,2018-04-05,2018,4,5
3160,2018-08-26,2018,8,26
3209,2018-10-14,2018,10,14
3278,2018-12-22,2018,12,22
3291,2019-01-04,2019,1,4
3328,2019-02-10,2019,2,10
3336,2019-02-18,2019,2,18
3354,2019-03-08,2019,3,8
3372,2019-03-26,2019,3,26
3379,2019-04-02,2019,4,2
3445,2019-06-07,2019,6,7
3454,2019-06-16,2019,6,16
3542,2019-09-12,2019,9,12
3544,2019-09-14,2019,9,14
3584,2019-10-24,2019,10,24
3585,2019-10-25,2019,10,25
3629,2019-12-08,2019,12,8
3631,2019-12-10,2019,12,10
3658,2020-01-06,2020,1,6
3668,2020-01-16,2020,1,16
3695,2020-02-12,2020,2,12
3743,2020-03-31,2020,3,31
3746,2020-04-03,2020,4,3
3756,2020-04-13,2020,4,13
3802,2020-05-29,2020,5,29
3878,2020-08-13,2020,8,13
3927,2020-10-01,2020,10,1
3941,2020-10-15,2020,10,15
3970,2020-11-13,2020,11,13
4204,2021-07-05,2021,7,5
4283,2021-09-22,2021,9,22
4323,2021-11-01,2021,11,1
4337,2021-11-15,2021,11,15
4394,2022-01-11,2022,1,11
4458,2022-03-16,2022,3,16
4613,2022-08-18,2022,8,18
4651,2022-09-25,2022,9,25
4812,2023-03-05,2023,3,5
4861,2023-04-23,2023,4,23
4884,2023-05-16,2023,5,16
4955,2023-07-26,2023,7,26
5120,2024-01-07,2024,1,7
5151,2024-02-07,2024,2,7
5159,2024-02-15,2024,2,15
5161,2024-02-17,2024,2,17
5210,2024-04-06,2024,4,6
5235,2024-05-01,2024,5,1
5406,2024-10-19,2024,10,19
5413,2024-10-26,2024,10,26
5429,2024-11-11,2024,11,11
5438,2024-11-20,2024,11,20
5497,2025-01-18,2025,1,18
5632,2025-06-02,2025,6,2
5670,2025-07-10,2025,7,10
5673,2025-07-13,2025,7,13
5690,2025-07-30,2025,7,30
5737,2025-09-15,2025,9,15
5756,2025-10-04,2025,10,4
5896,2026-02-21,2026,2,21
5926,2026-03-23,2026,3,23
5965,2026-05-01,2026,5,1
6053,2026-07-28,2026,7,28
6091,2026-09-04,2026,9,4
6191,2026-12-13,2026,12,13
6195,2026-12-17,2026,12,17
6218,2027-01-09,2027,1,9
6308,2027-04-09,2027,4,9
6342,2027-05-13,2027,5,13
6355,2027-05-26,2027,5,26
6402,2027-07-12,2027,7,12
6456,2027-09-04,2027,9,4
6472,2027-09-20,2027,9,20
6496,2027-10-14,2027,10,14
6555,2027-12-12,2027,12,12
6604,2028-01-30,2028,1,30
6668,2028-04-03,2028,4,3
6704,2028-05-09,2028,5,9
6768,2028-07-12,2028,7,12
6781,2028-07-25,2028,7,25
6791,2028-08-04,2028,8,4
6964,2029-01-24,2029,1,24
6997,2029-02-26,2029,2,26
6999,2029-02-28,2029,2,28
7094,2029-06-03,2029,6,3
7185,2029-09-02,2029,9,2
7299,2029-12-25,2029,12,25
7310,2030-01-05,2030,1,5
7324,2030-01-19,2030,1,19
7341,2030-02-05,2030,2,5
7348,2030-02-12,2030,2,12
7364,2030-02-28,2030,2,28
7368,2030-03-04,2030,3,4
7398,2030-04-03,2030,4,3
7442,2030-05-17,2030,5,17
7522,2030-08-05,2030,8,5
7643,2030-12-04,2030,12,4
7669,2030-12-30,2030,12,30
7696,2031-01-26,2031,1,26
7701,2031-01-31,2031,1,31
7704,2031-02-03,2031,2,3
7736,2031-03-07,2031,3,7
7799,2031-05-09,2031,5,9
7829,2031-06-08,2031,6,8
7851,2031-06-30,2031,6,30
8001,2031-11-27,2031,11,27
8021,2031-12-17,2031,12,17
8025,2031-12-21,2031,12,21
8097,2032-03-02,2032,3,2
